listing_id,mean,host_is_superhost,host_id,host_since,host_response_time,host_listings_count,host_identity_verified,neighbourhood_cleansed,room_type,price,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,calculated_host_listings_count
30811588,0.88164,TRUE,228406280,2018-11-30,within a few hours,2,TRUE,Rogers Park,Entire home/apt,"$1,143.00",50,4.98,5,5,5,4.98,4.96,0.94,2
30815437,0.7459782608695652,TRUE,16090300,2014-05-28,within an hour,9,TRUE,West Town,Hotel room,$200.00,46,4.7,4.7,4.74,4.89,4.98,4.57,0.87,9
30816729,0.7236491228070175,TRUE,16090300,2014-05-28,within an hour,9,TRUE,West Town,Hotel room,$198.00,57,4.84,4.76,4.83,4.86,4.88,4.76,0.97,9
30894435,0.60525,FALSE,91186260,2016-08-21,within an hour,13,TRUE,Englewood,Private room,$35.00,48,4.48,4.42,4.48,4.63,4.27,4.42,0.79,7
31195036,0.774375,TRUE,217927066,2018-09-29,within an hour,6,TRUE,Austin,Private room,$45.00,40,4.83,4.8,4.88,4.93,4.25,4.7,0.68,6
31329286,0.8145789473684211,TRUE,217927066,2018-09-29,within an hour,6,TRUE,Austin,Private room,$51.00,38,4.92,4.92,4.97,4.95,4.55,4.97,0.66,6
31358755,0.6877916666666667,TRUE,217927066,2018-09-29,within an hour,6,TRUE,Austin,Private room,$39.00,48,4.82,4.82,4.96,4.9,4.27,4.78,0.84,6
31651421,0.8208611111111112,TRUE,43933909,2015-09-11,within an hour,22,TRUE,West Town,Entire home/apt,$153.00,36,4.84,4.78,5,4.92,4.89,4.78,0.62,20
3172794,0.8578139534883721,TRUE,16090300,2014-05-28,within an hour,9,TRUE,Logan Square,Entire home/apt,"$1,093.00",81,4.89,4.78,4.94,4.91,4.85,4.68,0.71,9
31909493,0.7018260869565217,TRUE,162475814,2017-12-13,within a few hours,1,TRUE,West Garfield Park,Entire home/apt,$135.00,46,4.91,4.93,4.98,4.96,4.17,4.93,4.66,1
32037862,0.8216666666666667,TRUE,228406280,2018-11-30,within a few hours,2,TRUE,Rogers Park,Entire home/apt,$900.00,39,5,5,4.97,5,4.85,4.85,0.72,2
32125479,0.7932156862745098,TRUE,11108717,2014-01-07,within an hour,3,TRUE,Irving Park,Private room,$60.00,51,4.9,4.82,4.84,4.86,4.84,4.84,0.87,2
32132618,0.8773809523809524,TRUE,233682638,2019-01-01,within an hour,5,FALSE,Lake View,Entire home/apt,$199.00,42,4.98,4.95,4.95,4.95,5,4.93,0.74,4
32177642,0.649,TRUE,217927066,2018-09-29,within an hour,6,TRUE,Austin,Private room,$49.00,38,4.76,4.82,4.95,4.82,4.29,4.7,0.66,6
32669282,0.8632325581395348,TRUE,234785808,2019-01-06,within a few hours,2,TRUE,Rogers Park,Private room,$83.00,43,4.91,4.98,4.93,4.98,4.88,4.91,0.74,2
32693466,0.7517073170731707,TRUE,41767444,2015-08-17,within an hour,4,TRUE,Near South Side,Entire home/apt,$99.00,41,4.9,5,4.92,5,4.85,4.92,0.71,4
33050698,0.8647962962962963,TRUE,179367980,2018-03-19,within an hour,13,TRUE,Near North Side,Entire home/apt,$513.00,54,4.87,4.8,4.98,4.98,4.98,4.67,0.97,11
33186836,0.8311967213114754,TRUE,126179580,2017-04-16,within an hour,24,TRUE,Near West Side,Entire home/apt,$874.00,61,4.84,4.87,4.95,4.93,4.95,4.7,1.08,24
33376719,0.8801475409836066,TRUE,145980569,2017-08-14,within an hour,4,TRUE,Logan Square,Entire home/apt,"$1,613.00",61,5,4.97,5,5,4.94,4.87,1.12,4
33438071,0.7668085106382979,FALSE,127847265,2017-04-27,within an hour,3,TRUE,South Lawndale,Entire home/apt,$71.00,47,4.55,4.45,4.72,4.72,4.36,4.47,0.88,2
33578584,0.7651538461538462,TRUE,82806527,2016-07-10,within an hour,1,TRUE,Garfield Ridge,Entire home/apt,$110.00,65,4.89,4.92,4.94,4.94,4.85,4.8,1.15,1
33749416,0.8714509803921568,FALSE,144854410,2017-08-07,within an hour,5,TRUE,Montclare,Private room,$125.00,51,4.98,4.98,4.98,5,4.78,4.98,0.95,2
33948525,0.7367460317460317,TRUE,178710732,2018-03-15,within an hour,19,TRUE,Armour Square,Entire home/apt,$303.00,63,4.84,4.94,4.94,4.94,4.62,4.63,1.31,19
33948713,0.7274074074074074,TRUE,178710732,2018-03-15,within an hour,19,TRUE,Armour Square,Entire home/apt,$303.00,54,4.8,4.81,4.89,4.98,4.59,4.65,1.08,19
33948840,0.7491803278688525,TRUE,178710732,2018-03-15,within an hour,19,TRUE,Armour Square,Entire home/apt,$303.00,61,4.72,4.95,4.87,4.95,4.56,4.74,1.57,19
34044886,0.7906938775510204,FALSE,28777472,2015-03-04,within an hour,5,TRUE,Irving Park,Entire home/apt,$105.00,49,4.86,4.78,4.92,4.86,4.71,4.8,0.88,2
34081264,0.8042291666666667,TRUE,47056445,2015-10-20,within an hour,9,TRUE,South Shore,Private room,$18.00,48,4.77,4.79,4.98,4.96,4.42,4.81,0.85,9
34137266,0.5973953488372094,FALSE,28501460,2015-02-28,within an hour,8,TRUE,South Shore,Shared room,$20.00,43,4.42,4.53,4.72,4.79,4.56,4.6,0.78,8
34201647,0.8333863636363636,TRUE,193524050,2018-06-04,within a day,1,TRUE,Grand Boulevard,Entire home/apt,$190.00,44,4.8,4.8,4.93,4.98,4.77,4.7,0.8,1
34216617,0.7893559322033898,TRUE,198527414,2018-06-28,within an hour,8,TRUE,Avondale,Entire home/apt,$150.00,59,4.81,4.9,4.93,4.88,4.85,4.8,2.12,6
34303597,0.8385555555555555,TRUE,9094538,2013-09-27,within an hour,20,TRUE,Lincoln Park,Entire home/apt,$144.00,45,4.84,4.82,4.96,4.82,4.91,4.78,0.83,12
34420421,0.8931454545454546,FALSE,40025536,2015-07-30,within an hour,1,TRUE,West Town,Entire home/apt,$110.00,55,4.86,4.84,4.98,5,4.95,4.61,0.98,1
34441147,0.7866976744186046,FALSE,2456789,2012-05-24,within an hour,5,TRUE,Norwood Park,Private room,$35.00,43,4.8,4.86,4.89,4.93,4.84,4.7,0.77,5
34565182,0.8540862068965517,FALSE,259191558,2019-05-01,within an hour,4,TRUE,Near North Side,Entire home/apt,$171.00,58,4.97,4.93,4.9,4.95,4.97,4.73,1.12,4
34866762,0.8384680851063829,TRUE,32200299,2015-04-29,within a day,4,TRUE,Woodlawn,Entire home/apt,$90.00,47,4.98,4.98,5,5,4.64,4.91,2.83,4
35212437,0.9041428571428572,TRUE,4069585,2012-11-05,within an hour,21,TRUE,West Town,Entire home/apt,$175.00,63,4.98,4.94,4.97,4.98,4.95,4.87,1.14,19
35351970,0.903,FALSE,8439491,2013-08-26,within an hour,1,TRUE,Lake View,Entire home/apt,$410.00,48,4.9,4.88,4.98,4.98,4.94,4.79,0.87,1
35353022,0.81838,TRUE,43864354,2015-09-10,within an hour,1,TRUE,Albany Park,Entire home/apt,$119.00,50,4.8,4.78,4.94,4.92,4.78,4.74,0.91,1
35428201,0.8603392857142858,TRUE,5408912,2013-03-10,within an hour,1,TRUE,Avondale,Entire home/apt,$85.00,56,4.88,4.93,4.93,4.86,4.84,4.79,1.02,1
35566367,0.7212558139534884,TRUE,9094538,2013-09-27,within an hour,20,TRUE,Lake View,Entire home/apt,$115.00,43,4.74,4.84,4.91,4.95,4.93,4.67,0.79,12
35731377,0.8329344262295082,TRUE,72651433,2016-05-18,within an hour,13,TRUE,East Garfield Park,Entire home/apt,$203.00,61,4.9,4.9,4.93,4.89,4.34,4.75,1.47,8
35765755,0.8482745098039216,TRUE,9094538,2013-09-27,within an hour,20,TRUE,Lincoln Park,Entire home/apt,$157.00,51,4.73,4.86,4.94,4.82,4.94,4.69,0.95,12
35950191,0.782311475409836,FALSE,270421564,2019-06-22,within an hour,3,TRUE,Lincoln Square,Entire home/apt,$120.00,61,4.65,4.71,4.9,4.92,4.94,4.63,1.13,3
36141541,0.7903783783783783,TRUE,245574996,2019-02-26,within an hour,11,TRUE,Near North Side,Entire home/apt,$83.00,37,4.7,4.78,4.43,4.7,4.86,4.7,0.68,6
36179661,0.7192222222222222,FALSE,223207559,2018-10-29,within an hour,1,TRUE,Garfield Ridge,Entire home/apt,$350.00,36,4.58,4.5,4.86,4.89,4.64,4.5,0.67,1
36236409,0.760525,FALSE,270119683,2019-06-20,within an hour,10,TRUE,Loop,Private room,$135.00,40,4.75,4.68,5,4.88,4.98,4.53,0.84,10
36236996,0.6956976744186046,FALSE,270119683,2019-06-20,within an hour,10,TRUE,Loop,Private room,$189.00,43,4.79,4.86,4.95,4.93,5,4.65,0.92,10
36260352,0.7287692307692307,FALSE,4057812,2012-11-04,within a few hours,5,TRUE,Lower West Side,Entire home/apt,$90.00,39,4.69,4.69,4.74,4.74,4.49,4.46,0.73,5
36265163,0.827123076923077,FALSE,4057812,2012-11-04,within a few hours,5,TRUE,Lower West Side,Entire home/apt,$70.00,65,4.8,4.72,4.86,4.83,4.55,4.77,1.2,5
36351917,0.8241846153846154,FALSE,4057812,2012-11-04,within a few hours,5,TRUE,Lower West Side,Entire home/apt,$70.00,65,4.95,4.94,4.92,4.92,4.83,4.86,1.21,5
36631415,0.8921666666666667,TRUE,30482715,2015-04-02,within an hour,6,TRUE,Avondale,Entire home/apt,$214.00,48,4.92,4.96,4.98,5,4.85,4.81,0.9,5
36804964,0.9336458333333332,FALSE,45542882,2015-10-01,within an hour,1,TRUE,Edgewater,Entire home/apt,$357.00,48,5,5,4.98,5,5,4.88,0.89,1
36912962,0.8060851063829787,TRUE,126179580,2017-04-16,within an hour,24,TRUE,Near West Side,Entire home/apt,$740.00,47,4.83,4.91,4.96,4.98,4.96,4.6,0.9,24
3696178,0.8276944444444444,TRUE,18742622,2014-07-23,within an hour,2,TRUE,Rogers Park,Private room,$68.00,72,4.85,4.85,4.94,4.93,4.53,4.84,0.68,2
37056214,0.860175,FALSE,173305205,2018-02-14,within an hour,7,TRUE,Irving Park,Entire home/apt,"$1,347.00",40,4.78,4.78,4.88,4.73,4.95,4.55,0.84,6
37125424,0.7932325581395349,TRUE,8540884,2013-08-30,within a day,1,TRUE,Near West Side,Entire home/apt,$177.00,43,4.95,4.88,4.88,5,4.98,4.65,0.84,1
37182856,0.8606734693877551,TRUE,43789987,2015-09-09,within an hour,2,TRUE,Logan Square,Entire home/apt,$170.00,49,5,4.98,5,5,4.98,4.9,3.34,1
37198925,0.8353454545454545,TRUE,22580828,2014-10-15,within an hour,1,TRUE,Near West Side,Entire home/apt,$75.00,55,4.87,4.85,4.91,5,4.91,4.8,1.04,1
37273935,0.7476981132075472,TRUE,25074085,2014-12-21,within an hour,5,FALSE,Logan Square,Entire home/apt,$86.00,53,4.87,4.89,4.89,4.94,4.93,4.78,3.43,5
37319985,0.5357540983606558,FALSE,10917550,2013-12-30,within an hour,9,TRUE,Humboldt Park,Entire home/apt,$81.00,61,4.34,4.46,4.84,4.75,4.05,4.44,1.15,9
37325675,0.8357307692307693,TRUE,245080472,2019-02-24,within an hour,3,TRUE,Near West Side,Entire home/apt,$174.00,52,4.9,4.88,4.88,4.96,4.88,4.9,2.82,3
37417133,0.7668095238095238,FALSE,40736013,2015-08-06,within a few hours,1,TRUE,Rogers Park,Entire home/apt,$89.00,42,4.48,4.79,4.79,4.81,4.69,4.69,0.8,1
3742513,0.742,FALSE,2907254,2012-07-11,within an hour,15,TRUE,West Ridge,Shared room,$28.00,156,4.78,4.67,4.91,4.88,4.66,4.82,1.37,15
37432443,0.7207627118644068,FALSE,271956869,2019-06-28,within an hour,1,FALSE,Douglas,Entire home/apt,$65.00,59,4.7,4.67,4.85,4.9,4.8,4.78,2.07,1
37521255,0.841983870967742,FALSE,252595263,2019-04-01,within an hour,5,TRUE,Rogers Park,Entire home/apt,$368.00,62,4.94,4.89,4.87,4.97,4.95,4.66,1.17,4
37658384,0.8938,TRUE,40497809,2015-08-04,within an hour,1,TRUE,Lincoln Park,Entire home/apt,$289.00,45,4.98,4.89,4.93,4.98,5,4.89,4.35,1
37784682,0.8543018867924528,TRUE,6305758,2013-05-09,within a few hours,1,TRUE,Lincoln Square,Private room,$55.00,53,4.94,4.98,4.94,4.98,4.98,4.96,1.08,1
37799036,0.6691785714285714,FALSE,77414650,2016-06-13,a few days or more,25,TRUE,Greater Grand Crossing,Entire home/apt,$245.00,56,4.64,4.63,4.82,4.79,4.54,4.55,1.52,21
38066904,0.6792608695652174,FALSE,127847265,2017-04-27,within an hour,3,TRUE,South Lawndale,Entire home/apt,$68.00,46,4.52,4.8,4.8,4.76,4.28,4.46,0.89,2
38160411,0.8544833333333334,TRUE,288112777,2019-08-22,within an hour,1,TRUE,Albany Park,Entire home/apt,$115.00,60,4.97,4.92,4.97,5,4.97,4.92,1.17,1
38207510,0.8522777777777778,FALSE,142410953,2017-07-25,within an hour,4,TRUE,North Park,Entire home/apt,$100.00,36,4.94,4.97,4.94,5,4.97,4.86,0.7,3
38209026,0.7913571428571429,TRUE,290333439,2019-08-30,within a few hours,2,TRUE,West Town,Entire home/apt,$247.00,56,4.86,4.91,4.95,4.96,4.8,4.79,1.12,2
38352612,0.8678837209302326,TRUE,25645591,2015-01-05,within a few hours,1,TRUE,Armour Square,Entire home/apt,$532.00,43,4.93,4.79,4.98,5,4.91,4.65,1.36,1
38521406,0.78175,TRUE,126179580,2017-04-16,within an hour,24,TRUE,Loop,Entire home/apt,$335.00,44,4.6,4.76,4.89,4.89,4.87,4.36,0.86,24
38615966,0.469,FALSE,183258122,2018-04-09,within an hour,11,TRUE,New City,Entire home/apt,$37.00,36,4.03,4.42,4.47,4.53,3.64,4.22,0.71,9
38754120,0.7758392857142857,FALSE,296368642,2019-09-19,within an hour,1,TRUE,Bridgeport,Entire home/apt,$68.00,56,4.91,4.91,4.93,4.96,4.77,4.91,1.09,1
38961490,0.7478275862068965,TRUE,72651433,2016-05-18,within an hour,13,TRUE,South Shore,Entire home/apt,$137.00,58,4.86,4.91,4.84,4.97,4.19,4.72,1.14,8
39047396,0.8580545454545454,TRUE,33209330,2015-05-12,within an hour,1,TRUE,Lower West Side,Entire home/apt,$173.00,55,4.93,4.96,4.87,4.84,4.65,4.85,1.11,1
39105279,0.8800697674418605,TRUE,13805053,2014-04-02,within an hour,2,TRUE,North Center,Entire home/apt,$161.00,43,5,4.93,4.95,4.98,5,4.95,0.86,1
39319667,0.6798780487804879,FALSE,91186260,2016-08-21,within an hour,13,TRUE,Washington Park,Private room,$39.00,41,4.78,4.54,4.66,4.83,4.51,4.66,0.83,7
39341910,0.7812558139534884,TRUE,185579695,2018-04-21,within an hour,2,TRUE,Austin,Entire home/apt,$228.00,43,4.86,4.84,4.93,4.93,4.63,4.88,1.08,2
39362318,0.4734473684210526,FALSE,6617501,2013-05-28,within an hour,11,TRUE,South Shore,Private room,$33.00,38,4.32,4.18,4.58,4.55,4.53,4.39,0.76,11
39794711,0.7793396226415095,FALSE,106956180,2016-12-11,within an hour,1,TRUE,Woodlawn,Entire home/apt,$99.00,53,4.66,4.62,4.79,4.91,4.34,4.62,3.43,1
39943223,0.7383695652173913,FALSE,307897974,2019-11-07,within a day,1,FALSE,Morgan Park,Entire home/apt,$90.00,46,4.67,4.54,4.89,4.85,4.93,4.85,0.93,1
40158714,0.7750555555555556,TRUE,169297663,2018-01-22,within an hour,32,TRUE,Avondale,Entire home/apt,$158.00,36,4.89,4.94,4.75,4.81,4.83,4.75,0.73,21
40212609,0.7860576923076923,FALSE,296208054,2019-09-18,within an hour,3,TRUE,Near North Side,Private room,$70.00,52,4.71,4.48,4.88,4.85,4.94,4.69,1.05,3
40350602,0.8678717948717949,FALSE,311881866,2019-11-24,within a day,1,TRUE,Lake View,Entire home/apt,$364.00,39,4.92,4.87,4.95,4.92,5,4.79,0.79,1
404792,0.7122222222222222,FALSE,1844352,2012-03-02,within an hour,3,TRUE,West Town,Entire home/apt,$96.00,218,4.53,4.38,4.89,4.87,4.67,4.42,1.56,1
4067870,0.888672131147541,TRUE,1559157,2012-01-02,within a few hours,3,TRUE,Lower West Side,Private room,$82.00,134,4.81,4.93,4.87,4.9,4.55,4.8,1.23,3
40684076,0.6567441860465116,TRUE,42764965,2015-08-28,within an hour,3,TRUE,Greater Grand Crossing,Private room,$29.00,43,4.63,4.67,4.86,4.88,4.23,4.6,0.89,3
40780053,0.9134285714285716,TRUE,26633669,2015-01-24,within an hour,2,TRUE,Logan Square,Entire home/apt,$619.00,42,4.98,4.83,4.98,5,4.81,4.81,0.91,2
40882597,0.7814222222222222,TRUE,23469090,2014-11-07,within an hour,1,TRUE,Lake View,Entire home/apt,$295.00,45,4.64,4.47,4.58,4.64,4.73,4.51,1.05,1
40898000,0.75196,FALSE,318578074,2019-12-17,within an hour,2,TRUE,North Center,Entire home/apt,$110.00,50,4.6,4.58,4.72,4.82,4.9,4.44,1.04,2
41026277,0.8564736842105263,FALSE,320268661,2019-12-23,within an hour,2,TRUE,Lower West Side,Entire home/apt,$317.00,38,4.92,5,4.95,4.92,4.92,4.9,0.79,1
41054645,0.7748181818181819,FALSE,296208054,2019-09-18,within an hour,3,TRUE,Near North Side,Private room,$82.00,44,4.61,4.39,4.89,4.84,4.8,4.66,0.92,3
41152596,0.845047619047619,TRUE,2810938,2012-07-02,within an hour,6,TRUE,Near North Side,Entire home/apt,$471.00,42,4.95,4.98,4.93,4.93,4.98,4.9,0.88,3
41160612,0.7578536585365854,FALSE,124220,2010-05-13,within an hour,3,TRUE,Grand Boulevard,Entire home/apt,$175.00,41,4.85,4.9,4.83,4.9,4.54,4.71,0.89,1
41444430,0.7764032258064516,FALSE,32119602,2015-04-28,within an hour,1,TRUE,South Lawndale,Entire home/apt,$99.00,62,4.82,4.81,4.85,4.98,4.45,4.73,1.31,1
41594357,0.7376274509803922,TRUE,188365982,2018-05-07,within a day,23,TRUE,Near North Side,Entire home/apt,$215.00,51,4.71,4.84,4.61,4.55,4.82,4.53,1.08,23
41660507,0.809890625,TRUE,221932763,2018-10-21,within an hour,1,FALSE,Albany Park,Entire home/apt,$100.00,64,4.94,4.84,4.95,5,4.84,4.86,1.37,1
41693169,0.6332307692307693,FALSE,11910936,2014-02-03,within an hour,12,TRUE,Woodlawn,Entire home/apt,$100.00,39,4.67,4.87,5,4.95,4.38,4.62,0.87,12
41997586,0.8925277777777778,TRUE,48302234,2015-11-06,within an hour,1,TRUE,Irving Park,Entire home/apt,$58.00,36,4.92,4.89,5,5,4.89,4.89,0.78,1
42027507,0.772972972972973,TRUE,147246855,2017-08-22,within an hour,2,TRUE,Hermosa,Entire home/apt,$155.00,37,4.81,4.89,4.95,4.95,4.73,4.7,1.31,2
42090152,0.6967118644067797,FALSE,333759641,2020-02-05,within an hour,1,TRUE,West Town,Entire home/apt,$363.00,59,4.46,4.39,4.85,4.83,4.66,4.42,1.26,1
42181422,0.7513508771929824,FALSE,48345036,2015-11-06,within an hour,2,TRUE,Lake View,Private room,$129.00,57,4.81,4.44,4.93,4.88,4.88,4.77,1.3,2
4227003,0.777625,FALSE,21937279,2014-09-29,within an hour,1,TRUE,Loop,Entire home/apt,$139.00,40,4.83,4.58,4.98,4.95,4.98,4.83,1.04,1
42514649,0.7918999999999999,TRUE,53964832,2016-01-09,within an hour,45,TRUE,Lincoln Park,Entire home/apt,$273.00,50,4.8,4.88,4.76,4.94,4.82,4.72,1.09,22
42611298,0.6611,FALSE,17432485,2014-06-30,a few days or more,1,TRUE,Forest Glen,Entire home/apt,$619.00,40,3.98,4.25,4.58,4.18,4.63,4.08,0.87,1
42674499,0.8199782608695652,FALSE,339971460,2020-03-03,within an hour,2,FALSE,Rogers Park,Entire home/apt,$60.00,46,4.46,4.39,4.78,4.63,4.8,4.5,1,2
42795682,0.7756666666666666,TRUE,72165035,2016-05-15,within an hour,1,TRUE,Albany Park,Entire home/apt,$95.00,36,4.83,4.78,5,4.94,4.72,4.75,0.8,1
42900122,0.8302258064516129,TRUE,63239107,2016-03-16,within an hour,1,TRUE,Grand Boulevard,Entire home/apt,$225.00,62,4.9,4.69,5,5,4.71,4.85,1.39,1
42971032,0.9094754098360656,TRUE,268408488,2019-06-13,within an hour,3,TRUE,Lincoln Park,Entire home/apt,$201.00,61,4.98,4.93,5,5,5,4.77,3.44,3
43164062,0.7931666666666667,TRUE,15105520,2014-05-04,within an hour,4,TRUE,North Lawndale,Entire home/apt,$216.00,60,4.9,4.83,4.93,5,4.6,4.87,2.07,4
43196007,0.8327555555555556,FALSE,20281015,2014-08-19,within an hour,2,TRUE,Near North Side,Entire home/apt,$112.00,45,4.8,4.71,4.8,4.96,4.93,4.8,1.07,1
43350637,0.6363,TRUE,128265803,2017-04-30,within an hour,22,TRUE,Norwood Park,Private room,$29.00,60,4.88,4.82,4.83,4.92,4.85,4.82,1.36,16
43380673,0.7788367346938776,TRUE,338076137,2020-02-22,within an hour,7,TRUE,East Garfield Park,Private room,$48.00,49,4.84,4.96,4.96,4.98,4.24,4.65,1.2,6
43415181,0.6845128205128205,TRUE,128265803,2017-04-30,within an hour,22,TRUE,Norwood Park,Private room,$29.00,39,4.9,4.79,4.92,4.92,4.9,4.82,0.91,16
43415244,0.653175,TRUE,128265803,2017-04-30,within an hour,22,TRUE,Norwood Park,Private room,$30.00,40,4.98,4.73,5,4.93,4.78,4.92,0.92,16
43422337,0.8942340425531915,TRUE,53964832,2016-01-09,within an hour,45,TRUE,Lincoln Park,Entire home/apt,$333.00,47,4.91,4.89,4.89,4.94,4.94,4.77,1.14,22
43498654,0.7917222222222222,TRUE,53964832,2016-01-09,within an hour,45,TRUE,Lincoln Park,Entire home/apt,$189.00,36,4.92,4.92,4.92,4.97,4.89,4.56,0.87,22
43518441,0.6915833333333333,TRUE,128265803,2017-04-30,within an hour,22,TRUE,Norwood Park,Private room,$29.00,36,4.92,4.72,4.92,4.94,4.92,4.86,0.83,16
43600854,0.8087234042553192,TRUE,53964832,2016-01-09,within an hour,45,TRUE,Lincoln Park,Entire home/apt,$200.00,47,4.94,4.85,4.94,5,5,4.85,1.11,22
43877038,0.8040227272727273,TRUE,871911,2011-07-26,within an hour,6,TRUE,Lake View,Entire home/apt,$110.00,44,4.89,4.86,4.95,4.95,5,4.84,1.05,6
44213093,0.8666410256410256,TRUE,53964832,2016-01-09,within an hour,45,TRUE,Lincoln Park,Entire home/apt,$199.00,39,4.92,4.92,4.87,4.97,4.97,4.72,1.05,22
44213162,0.856825,TRUE,53964832,2016-01-09,within an hour,45,TRUE,Lincoln Park,Entire home/apt,$327.00,40,4.9,4.88,4.9,4.95,4.83,4.68,0.96,22
44451347,0.705,TRUE,179677031,2018-03-20,within an hour,1,TRUE,Armour Square,Entire home/apt,$300.00,63,4.86,4.91,4.97,4.92,4.8,4.66,2.01,1
4457161,0.9041052631578947,TRUE,23128169,2014-10-29,within an hour,1,TRUE,North Center,Entire home/apt,$199.00,89,4.98,4.96,5,5,4.96,4.91,0.81,1
44665594,0.526891304347826,FALSE,310181286,2019-11-17,within an hour,2,TRUE,Greater Grand Crossing,Private room,$40.00,46,4.35,4.3,4.63,4.63,4.24,4.46,1.13,2
44675774,0.843890625,TRUE,142223344,2017-07-24,within a day,1,TRUE,West Ridge,Entire home/apt,$140.00,64,4.98,4.98,4.98,4.95,4.89,4.91,1.59,1
45214721,0.7990980392156862,TRUE,263951019,2019-05-24,within an hour,1,FALSE,Bridgeport,Entire home/apt,$123.00,51,4.83,4.9,4.94,4.85,4.83,4.69,1.36,1
45241534,0.8545,TRUE,130502086,2017-05-15,within an hour,2,TRUE,Humboldt Park,Entire home/apt,$232.00,56,4.96,4.98,4.95,4.98,4.66,4.86,2.12,2
45267938,0.7086585365853658,FALSE,365764996,2020-09-03,a few days or more,3,TRUE,Lower West Side,Private room,$38.00,41,4.83,4.83,4.85,4.88,4.68,4.73,1.08,3
45303919,0.6935789473684211,TRUE,137568651,2017-06-28,within an hour,6,TRUE,Dunning,Private room,$55.00,57,4.88,4.91,4.95,4.88,4.72,4.75,1.44,6
45304237,0.7748,TRUE,137568651,2017-06-28,within an hour,6,TRUE,Dunning,Private room,$55.00,60,4.93,4.93,4.98,4.97,4.8,4.88,1.51,6
45304613,0.7868421052631579,TRUE,137568651,2017-06-28,within an hour,6,TRUE,Dunning,Private room,$59.00,57,4.91,4.89,5,4.96,4.77,4.82,1.73,6
45329300,0.8714754098360655,TRUE,17942597,2014-07-10,within an hour,1,TRUE,Avondale,Entire home/apt,$382.00,61,4.84,4.79,4.92,4.85,4.71,4.69,1.55,1
45368483,0.7159183673469388,TRUE,128265803,2017-04-30,within an hour,22,TRUE,North Park,Private room,$49.00,49,4.88,4.65,4.96,4.88,4.86,4.9,1.24,16
45401270,0.634625,TRUE,365089948,2020-08-30,within an hour,1,TRUE,Chicago Lawn,Entire home/apt,$94.00,48,4.52,4.46,4.75,4.81,4.23,4.33,1.23,1
45423930,0.68808,TRUE,128265803,2017-04-30,within an hour,22,TRUE,North Park,Private room,$29.00,50,4.78,4.62,4.98,4.98,4.86,4.88,1.27,16
45494623,0.8749210526315789,TRUE,38574685,2015-07-15,within an hour,2,TRUE,Lincoln Park,Entire home/apt,$176.00,38,4.95,4.84,4.89,4.92,4.97,4.89,4,2
45638499,0.9143636363636364,TRUE,131184554,2017-05-20,within a day,1,TRUE,Edgewater,Entire home/apt,$227.00,55,5,5,5,5,4.98,4.89,2.06,1
45653951,0.8484827586206897,TRUE,31699214,2015-04-22,within an hour,7,TRUE,Near West Side,Entire home/apt,$160.00,58,4.84,4.83,4.93,4.86,4.98,4.78,1.5,7
45704307,0.8538269230769231,FALSE,20630370,2014-08-27,within an hour,1,TRUE,Hermosa,Entire home/apt,$141.00,52,5,4.94,5,5,4.81,4.9,1.58,1
45770897,0.6976666666666667,FALSE,371036931,2020-10-07,within an hour,25,TRUE,Near West Side,Entire home/apt,$116.00,48,4.59,4.57,4.92,4.96,4.94,4.55,1.28,24
45774105,0.7557555555555555,TRUE,96810944,2016-09-26,within an hour,2,TRUE,Norwood Park,Private room,$40.00,45,4.89,4.8,4.98,4.98,4.91,4.93,1.22,2
45784151,0.8176666666666667,TRUE,131190502,2017-05-20,a few days or more,1,TRUE,Rogers Park,Entire home/apt,$128.00,39,4.54,4.56,4.77,4.74,4.87,4.49,1.22,1
45786059,0.586546875,FALSE,371036931,2020-10-07,within an hour,25,TRUE,Near West Side,Entire home/apt,$128.00,64,4.66,4.7,4.94,4.92,4.89,4.75,1.72,24
45826341,0.7218780487804878,FALSE,371036931,2020-10-07,within an hour,25,TRUE,Near West Side,Entire home/apt,$125.00,41,4.76,4.73,4.9,4.83,4.85,4.56,1.08,24
45826931,0.7177179487179487,FALSE,371036931,2020-10-07,within an hour,25,TRUE,Near West Side,Entire home/apt,$120.00,39,4.49,4.49,4.74,4.82,4.72,4.59,1.04,24
45867707,0.6173703703703703,FALSE,73114817,2016-05-20,within an hour,5,FALSE,West Garfield Park,Private room,$38.00,54,4.7,4.72,4.76,4.74,3.87,4.59,1.41,5
45868710,0.9200576923076924,TRUE,329789181,2020-01-21,within an hour,4,TRUE,Logan Square,Entire home/apt,$689.00,52,5,4.96,5,5,4.9,4.92,1.46,1
45885253,0.7674102564102564,FALSE,73114817,2016-05-20,within an hour,5,FALSE,West Garfield Park,Private room,$42.00,39,4.75,4.88,5,4.95,4.1,4.78,1.05,5
45908545,0.7243571428571429,FALSE,371036931,2020-10-07,within an hour,25,TRUE,Near West Side,Entire home/apt,$134.00,56,4.68,4.71,4.88,4.73,4.95,4.66,1.56,24
45968904,0.6126785714285714,FALSE,371036931,2020-10-07,within an hour,25,TRUE,Near West Side,Private room,$70.00,56,4.81,4.75,4.89,4.89,4.91,4.74,2.02,24
